


##               1. Calcolare la media dei voti di ogni appello d'esame             ##


mysql> SELECT AVG(`vote`) AS `vote_avarage`, `exam_id` AS `exam_session_id`
    ->  FROM `exam_student`
    ->  GROUP BY `exam_session_id`;
+--------------+-----------------+
| vote_avarage | exam_session_id |
|      18.1563 |            3266 |
|      14.1667 |            3267 |
|      28.0000 |            3268 |
|      16.1212 |            3271 |
|      18.5714 |            3272 |
|      16.3571 |            3276 |
|      16.0000 |            3277 |
|      19.3333 |            3278 |
|      14.8485 |            3281 |
|      15.2308 |            3282 |
|      23.6667 |            3283 |
|       7.0000 |            3284 |
|      17.6667 |            3286 |
|      12.2000 |            3287 |
|      14.3333 |            3288 |
|      17.2667 |            3291 |
|      20.5000 |            3292 |
|      19.0000 |            3293 |
|      15.8750 |            3296 |
|      17.2500 |            3297 |
|      18.6667 |            3298 |
|      11.0000 |            3299 |
|       8.0000 |            3300 |
|      18.1667 |            3301 |
|      23.0000 |            3302 |
|      13.8235 |            3306 |
|      12.8571 |            3307 |
|      17.0000 |            3308 |
|      17.5000 |            3309 |
|      15.1739 |            3311 |
|      26.0000 |            3312 |
|      20.9474 |            3316 |
|      17.0000 |            3317 |
|      17.0000 |            3318 |
|      29.0000 |            3319 |
|      14.0000 |            3321 |
|      22.0000 |            3322 |
|       8.0000 |            3323 |
|      18.9167 |            3326 |
|      23.0000 |            3327 |
|       4.0000 |            3328 |
|      17.4286 |            3331 |
|      16.0000 |            3332 |
|      21.3333 |            3336 |
|      23.0000 |            3337 |
|      18.0000 |            3341 |
|      22.0000 |            3342 |
|      12.8750 |            3346 |
|      23.2000 |            3347 |
|      16.1563 |            3351 |
|      18.6667 |            3352 |
|       6.0000 |            3353 |
|      17.7576 |            3356 |
|      18.4286 |            3357 |
|      20.0000 |            3358 |
|      17.9063 |            3361 |
|      20.3750 |            3362 |
|      29.0000 |            3363 |
|      18.0313 |            3366 |
|      16.2500 |            3367 |
|      30.0000 |            3368 |
|      18.6364 |            3371 |
|      19.6000 |            3372 |
|      18.4063 |            3376 |
|      14.2857 |            3377 |
|      14.0000 |            3378 |
|      15.0000 |            3379 |
|      19.2857 |            3381 |
|      15.1429 |            3382 |
|      10.5000 |            3383 |
|      25.0000 |            3384 |
|      20.1111 |            3386 |
|      21.4000 |            3387 |
|      20.6818 |            3391 |
|      18.7500 |            3392 |
|      31.0000 |            3393 |
|      19.1364 |            3396 |
|      14.6000 |            3397 |
|      24.0000 |            3398 |
|      17.8182 |            3401 |
|      26.4000 |            3402 |
|      24.0000 |            3403 |
|      15.4500 |            3406 |
|      19.0000 |            3407 |
|      19.0000 |            3408 |
|      19.5667 |            3411 |
|      16.7143 |            3412 |
|      14.0000 |            3413 |
|      30.0000 |            3414 |
|      20.8095 |            3416 |
|      15.0000 |            3417 |
|      31.0000 |            3418 |
|      21.6000 |            3421 |
|      22.0000 |            3422 |
|      15.8889 |            3426 |
|      19.7500 |            3427 |
|      17.0000 |            3428 |
|      14.8750 |            3431 |
|      14.3333 |            3432 |
|      17.0000 |            3433 |
|      15.0000 |            3434 |
|      20.0000 |            3435 |
|      20.2500 |            3436 |
|      17.2857 |            3441 |
|      13.0000 |            3442 |
|      28.0000 |            3443 |
|      13.8750 |            3446 |
|      20.3333 |            3447 |
|      16.3000 |            3451 |
|      18.0000 |            3452 |
|      21.2857 |            3456 |
|      13.9091 |            3461 |
|      16.8000 |            3462 |
|      13.0000 |            3463 |
|      28.0000 |            3464 |
|      19.9655 |            3466 |
|      14.8333 |            3467 |
|      24.5000 |            3468 |
|      21.2000 |            3471 |
|      20.7500 |            3472 |
|      18.0000 |            3473 |
|      17.5556 |            3476 |
|      19.2500 |            3477 |
|      14.0000 |            3478 |
|      20.0000 |            3479 |
|      16.3077 |            3481 |
|      18.4286 |            3482 |
|      10.0000 |            3483 |
|      19.8000 |            3486 |
|      20.4000 |            3487 |
|      25.5000 |            3488 |
|      16.0000 |            3491 |
|      14.6250 |            3492 |
|      27.3333 |            3493 |
|      22.7857 |            3496 |
|      20.0000 |            3497 |
|      18.6429 |            3501 |
|      19.6667 |            3502 |
|      20.2727 |            3506 |
|      17.0000 |            3507 |
|      20.0000 |            3511 |
|      16.0000 |            3512 |
|      19.0000 |            3513 |
|      16.2143 |            3516 |
|      21.4000 |            3517 |
|       3.0000 |            3518 |
|      18.4286 |            3521 |
|      13.6000 |            3522 |
|      28.5000 |            3523 |
|      20.3750 |            3526 |
|      25.0000 |            3527 |
|      15.0000 |            3531 |
|      20.5000 |            3532 |
|      13.7143 |            3536 |
|      23.0000 |            3537 |
|      15.2222 |            3541 |
|      17.0000 |            3542 |
|       8.5000 |            3543 |
|      22.0000 |            3544 |
|      17.8333 |            3546 |
|       3.0000 |            3547 |
|      16.2000 |            3551 |
|      14.3333 |            3552 |
|      17.0000 |            3553 |
|      33.0000 |            3554 |
|      22.2857 |            3556 |
|      18.0000 |            3557 |
|      19.8333 |            3561 |
|      24.0000 |            3562 |
|      18.4000 |            3566 |
|       9.0000 |            3567 |
|      19.7045 |            3571 |
|       9.3333 |            3572 |
|      20.0000 |            3573 |
|      29.0000 |            3574 |
|      17.1905 |            3576 |
|      20.3750 |            3577 |
|      15.6744 |            3581 |
|      16.2222 |            3582 |
|      22.6667 |            3583 |
|      17.0000 |            3584 |
|      24.0000 |            3585 |
|      18.3636 |            3586 |
|      19.7500 |            3587 |
|      30.0000 |            3588 |
|      16.8649 |            3591 |
|      16.7273 |            3592 |
|      20.5000 |            3593 |
|      19.0000 |            3594 |
|      17.0000 |            3595 |
|      19.4054 |            3596 |
|      24.8000 |            3597 |
|      16.5588 |            3601 |
|      21.6364 |            3602 |
|      10.0000 |            3603 |
|      14.0000 |            3604 |
|      17.5366 |            3606 |
|      13.2500 |            3607 |
|      18.2500 |            3608 |
|      32.0000 |            3609 |
|      16.9737 |            3611 |
|      15.5000 |            3612 |
|      18.7500 |            3613 |
|      10.0000 |            3614 |
|       6.0000 |            3615 |
|      16.6538 |            3616 |
|      13.3333 |            3617 |
|      22.6667 |            3618 |
|       3.0000 |            3619 |
|      26.0000 |            3620 |
|      17.6400 |            3621 |
|      16.1111 |            3622 |
|      19.0000 |            3623 |
|      19.3200 |            3626 |
|      18.4286 |            3627 |
|      25.0000 |            3628 |
|      18.2381 |            3631 |
|      19.6667 |            3632 |
|      17.3500 |            3636 |
|       9.0000 |            3637 |
|      19.0000 |            3638 |
|      17.5000 |            3641 |
|      18.3333 |            3642 |
|       8.0000 |            3643 |
|      15.2143 |            3646 |
|      11.5000 |            3647 |
|      17.1111 |            3651 |
|      24.6667 |            3652 |
|      20.6250 |            3656 |
|       7.0000 |            3657 |
|      19.5556 |            3661 |
|      19.0000 |            3662 |
|      31.0000 |            3663 |
|      19.5000 |            3666 |
|      16.0000 |            3667 |
|       5.0000 |            3668 |
|      18.9737 |            3671 |
|      23.2857 |            3672 |
|      33.0000 |            3673 |
|      17.7436 |            3676 |
|      13.7778 |            3677 |
|      23.6667 |            3678 |
|      18.6667 |            3681 |
|      18.7143 |            3682 |
|      25.0000 |            3683 |
|      18.9744 |            3686 |
|      17.2500 |            3687 |
|       7.0000 |            3688 |
|      19.5128 |            3691 |
|      18.5556 |            3692 |
|       7.0000 |            3693 |
|      10.0000 |            3694 |
|      19.0000 |            3695 |
|      17.2391 |            3696 |
|      19.7333 |            3697 |
|       4.0000 |            3698 |
|       5.0000 |            3699 |
|      19.0909 |            3701 |
|      14.9231 |            3702 |
|      18.2000 |            3703 |
|      25.0000 |            3704 |
|      16.7576 |            3706 |
|      12.5714 |            3707 |
|      16.2500 |            3708 |
|      27.0000 |            3709 |
|      17.2778 |            3711 |
|      21.5455 |            3712 |
|       9.0000 |            3713 |
|      32.0000 |            3714 |
|      21.2500 |            3716 |
|      13.0000 |            3717 |
|      19.0000 |            3718 |
|      15.0000 |            3719 |
|      14.3333 |            3721 |
|      20.3750 |            3722 |
|      19.0000 |            3723 |
|      18.6190 |            3726 |
|      16.1000 |            3727 |
|      10.0000 |            3728 |
|       4.0000 |            3729 |
|      20.6316 |            3731 |
|      21.2000 |            3732 |
|      22.5000 |            3733 |
|      20.7000 |            3736 |
|      19.0000 |            3737 |
|      25.4000 |            3741 |
|      19.2857 |            3746 |
|      22.0000 |            3747 |
|      30.0000 |            3748 |
|      14.0000 |            3751 |
|      17.5000 |            3752 |
|      25.0000 |            3753 |
|      19.0000 |            3754 |
|      12.8000 |            3756 |
|      10.5000 |            3757 |
|      22.0000 |            3758 |
|      18.5714 |            3761 |
|      11.0000 |            3762 |
|       9.6667 |            3766 |
|       5.0000 |            3767 |
|      33.0000 |            3768 |
|      19.0000 |            3771 |
|      27.0000 |            3772 |
|      13.3333 |            3776 |
|      11.0000 |            3777 |
|      18.2000 |            3781 |
|      17.5714 |            3782 |
|      20.0000 |            3783 |
|      17.0000 |            3784 |
|      19.1111 |            3786 |
|      12.5000 |            3787 |
|      19.6667 |            3788 |
|      18.8519 |            3791 |
|      24.5714 |            3792 |
|      18.0286 |            3796 |
|      15.3750 |            3797 |
|      23.0000 |            3798 |
|      17.6071 |            3801 |
|      12.8750 |            3802 |
|      13.7500 |            3803 |
|      20.0000 |            3804 |
|      22.0000 |            3805 |
|      18.1000 |            3806 |
|      14.4000 |            3807 |
|      25.0000 |            3808 |
|      19.3704 |            3811 |
|      11.7500 |            3812 |
|      28.0000 |            3813 |
|      20.4615 |            3816 |
|      13.0000 |            3817 |
|      19.8929 |            3821 |
|      21.1667 |            3822 |
|      24.0000 |            3823 |
|      20.2609 |            3826 |
|      21.8000 |            3827 |
|      28.0000 |            3828 |
|      19.1304 |            3831 |
|      16.4000 |            3832 |
|      32.0000 |            3833 |
|      16.3810 |            3836 |
|      24.5000 |            3837 |
|      14.0000 |            3841 |
|      12.3750 |            3842 |
|      11.2000 |            3843 |
|      22.5000 |            3844 |
|      19.5294 |            3846 |
|      17.0000 |            3847 |
|      29.0000 |            3848 |
|      18.6190 |            3851 |
|      18.0000 |            3852 |
|      20.0000 |            3853 |
|      14.7000 |            3856 |
|       8.7500 |            3857 |
|      20.0000 |            3858 |
|      17.3750 |            3861 |
|      15.0000 |            3862 |
|      19.3750 |            3866 |
|       8.0000 |            3867 |
|      22.0000 |            3868 |
|      18.5714 |            3871 |
|      27.0000 |            3872 |
|      16.7857 |            3876 |
|      27.5000 |            3877 |
|      17.4000 |            3881 |
|      22.0000 |            3882 |
|      18.5333 |            3886 |
|      14.3333 |            3887 |
|      18.2000 |            3891 |
|      14.5000 |            3892 |
|      16.5758 |            3896 |
|      15.3333 |            3897 |
|      18.6667 |            3898 |
|      24.0000 |            3899 |
|      17.4857 |            3901 |
|      18.8571 |            3902 |
|      11.5000 |            3903 |
|       6.0000 |            3904 |
|      30.0000 |            3905 |
|      14.9024 |            3906 |
|      22.4615 |            3907 |
|      15.3333 |            3908 |
|      22.0000 |            3909 |
|      18.5833 |            3911 |
|      21.7273 |            3912 |
|      27.0000 |            3913 |
|      16.5758 |            3916 |
|      21.7500 |            3917 |
|      22.0000 |            3918 |
|      18.3077 |            3921 |
|      14.8750 |            3922 |
|      16.0000 |            3923 |
|      18.9143 |            3926 |
|      16.0000 |            3927 |
|      19.0000 |            3928 |
|      16.0968 |            3931 |
|      20.2500 |            3932 |
|      17.5789 |            3936 |
|      18.6364 |            3937 |
|       9.5000 |            3938 |
|      26.0000 |            3939 |
|      18.7692 |            3941 |
|      21.1429 |            3942 |
|      12.0000 |            3943 |
|      19.5000 |            3944 |
|      15.1600 |            3946 |
|      16.8333 |            3947 |
|      11.8000 |            3948 |
|      22.5000 |            3949 |
|      25.0000 |            3950 |
|      18.2400 |            3951 |
|      24.2500 |            3952 |
|      18.6538 |            3956 |
|      21.8571 |            3957 |
|      14.0000 |            3958 |
|      19.8462 |            3961 |
|      21.5714 |            3962 |
|       3.0000 |            3963 |
|      18.0370 |            3966 |
|      12.4000 |            3967 |
|      14.0000 |            3968 |
|      24.0000 |            3969 |
|      16.6667 |            3971 |
|      20.8889 |            3972 |
|      23.0000 |            3973 |
|      18.6087 |            3976 |
|      16.5000 |            3977 |
|      33.0000 |            3978 |
|      18.7619 |            3981 |
|      19.2000 |            3982 |
|      17.0000 |            3983 |
|      27.0000 |            3984 |
|      18.4000 |            3986 |
|      14.7500 |            3987 |
|      24.3333 |            3988 |
|      14.0526 |            3991 |
|      19.6429 |            3992 |
|      17.3333 |            3993 |
|       4.0000 |            3994 |
|      16.0000 |            3995 |
|      19.0909 |            3996 |
|      17.0000 |            3997 |
|      18.5000 |            3998 |
|      19.0000 |            3999 |
|      20.0333 |            4001 |
|      19.4000 |            4002 |
|      31.0000 |            4003 |
|      18.1613 |            4006 |
|      20.6667 |            4007 |
|      13.5000 |            4008 |
|      18.5000 |            4009 |
|      17.0870 |            4011 |
|      21.1667 |            4012 |
|      11.7391 |            4016 |
|      19.5000 |            4017 |
|       6.0000 |            4018 |
|      22.0000 |            4019 |
|      15.6957 |            4021 |
|      19.4000 |            4022 |
|      17.5000 |            4023 |
|      18.7500 |            4026 |
|      23.2000 |            4027 |
|       5.0000 |            4028 |
|      30.0000 |            4029 |
|      17.9524 |            4031 |
|      13.2000 |            4032 |
|      24.5000 |            4033 |
|      20.8421 |            4036 |
|      17.0000 |            4037 |
|      20.0000 |            4041 |
|      24.3333 |            4042 |
|      11.7500 |            4046 |
|      24.0000 |            4047 |
|      13.5000 |            4051 |
|      13.6000 |            4052 |
|      29.0000 |            4053 |
|      10.7500 |            4056 |
|       9.0000 |            4057 |
|      13.0000 |            4058 |
|      17.6667 |            4061 |
|      12.0000 |            4062 |
|      17.9091 |            4066 |
|       9.3333 |            4067 |
|      30.5000 |            4068 |
|      14.8571 |            4071 |
|       9.3333 |            4072 |
|      24.5000 |            4073 |
|       4.0000 |            4074 |
|      21.8000 |            4076 |
|      27.0000 |            4077 |
|      16.8621 |            4081 |
|      16.5714 |            4082 |
|      22.3333 |            4083 |
|      20.6571 |            4086 |
|      23.7500 |            4087 |
|      17.0000 |            4088 |
|      23.0000 |            4089 |
|      16.7209 |            4091 |
|      19.9000 |            4092 |
|       9.0000 |            4093 |
|      16.8421 |            4096 |
|      24.1250 |            4097 |
|      18.0000 |            4098 |
|      19.7750 |            4101 |
|      21.2000 |            4102 |
|      19.0000 |            4103 |
|      19.5313 |            4106 |
|       8.5000 |            4107 |
|      18.0000 |            4108 |
|      17.4615 |            4111 |
|      16.8667 |            4112 |
|      20.5000 |            4113 |
|      15.0000 |            4114 |
|      17.9730 |            4116 |
|      19.5000 |            4117 |
|      13.0000 |            4118 |
|      27.0000 |            4119 |
|      17.9091 |            4121 |
|      18.5000 |            4122 |
|      15.5000 |            4123 |
|      17.5909 |            4126 |
|      21.0000 |            4127 |
|      16.5833 |            4131 |
|      17.7500 |            4132 |
|      10.0000 |            4133 |
|      18.7692 |            4136 |
|      11.1429 |            4137 |
|      19.7500 |            4138 |
|      20.0000 |            4139 |
|      20.3333 |            4141 |
|      21.8333 |            4142 |
|      18.2121 |            4146 |
|      22.6667 |            4147 |
|      29.0000 |            4148 |
|      15.7000 |            4151 |
|      19.5000 |            4152 |
|      20.5882 |            4156 |
|      21.5000 |            4157 |
|      15.5333 |            4161 |
|      19.5714 |            4162 |
|      20.0000 |            4163 |
|      16.9286 |            4166 |
|      20.4000 |            4167 |
|       3.0000 |            4168 |
|      18.0000 |            4169 |
|      16.3333 |            4171 |
|      19.2857 |            4172 |
|      16.3077 |            4176 |
|      13.0000 |            4177 |
|      18.3214 |            4181 |
|      13.5000 |            4182 |
|      29.0000 |            4183 |
|      19.0645 |            4186 |
|      14.7500 |            4187 |
|      22.0000 |            4188 |
|      18.0000 |            4189 |
|      16.7917 |            4191 |
|      19.6250 |            4192 |
|      23.0000 |            4193 |
|      18.5185 |            4196 |
|      22.8889 |            4197 |
|      27.0000 |            4198 |
|      20.3200 |            4201 |
|      15.0000 |            4202 |
|      15.4074 |            4206 |
|      18.2500 |            4207 |
|      21.6000 |            4208 |
|      20.0000 |            4209 |
|      16.8438 |            4211 |
|      15.1667 |            4212 |
|      12.0000 |            4213 |
|      28.0000 |            4214 |
|      16.5000 |            4216 |
|      20.2000 |            4217 |
|      16.0000 |            4221 |
|      20.4286 |            4222 |
|      25.0000 |            4223 |
|      19.6500 |            4226 |
|      15.5000 |            4227 |
|       6.0000 |            4228 |
|      15.6316 |            4231 |
|      17.0000 |            4232 |
|      27.0000 |            4233 |
|      17.9375 |            4236 |
|      12.2500 |            4237 |
|      17.5000 |            4238 |
|      15.8333 |            4241 |
|      16.2000 |            4242 |
|      20.3571 |            4246 |
|      27.5000 |            4247 |
|      16.6667 |            4251 |
|      12.6667 |            4252 |
|      10.0000 |            4253 |
|      12.2000 |            4256 |
|      10.0000 |            4257 |
|      14.1667 |            4261 |
|      27.0000 |            4262 |
|      16.0000 |            4266 |
|      10.0000 |            4267 |
|      19.0000 |            4268 |
|      23.5000 |            4271 |
|      13.0000 |            4272 |
|       5.0000 |            4273 |
|      13.0000 |            4274 |
|      16.0000 |            4275 |
|      15.5000 |            4276 |
|      19.0000 |            4277 |
|      16.3750 |            4281 |
|      16.5000 |            4282 |
|      24.0000 |            4283 |
|      18.1389 |            4286 |
|      19.6154 |            4287 |
|      11.7500 |            4288 |
|      13.0000 |            4289 |
|      18.2857 |            4291 |
|      17.0000 |            4292 |
|      15.8000 |            4296 |
|      12.6000 |            4297 |
|      32.0000 |            4298 |
|      15.9773 |            4301 |
|      17.8462 |            4302 |
|      22.3333 |            4303 |
|       4.0000 |            4304 |
|      16.1556 |            4306 |
|      17.2727 |            4307 |
|      16.0000 |            4308 |
|      12.2500 |            4309 |
|      28.0000 |            4310 |
|      21.8333 |            4311 |
|      14.5000 |            4312 |
|      15.5600 |            4316 |
|      17.1429 |            4317 |
|       9.5000 |            4318 |
|       7.0000 |            4319 |
|      18.1538 |            4321 |
|      21.5000 |            4322 |
|      18.5000 |            4323 |
|      19.0000 |            4326 |
|      19.2500 |            4327 |
|      13.0000 |            4328 |
|      28.0000 |            4329 |
|      19.9615 |            4331 |
|      17.4000 |            4332 |
|      23.5000 |            4333 |
|      18.0000 |            4334 |
|      16.7241 |            4336 |
|      21.2500 |            4337 |
|      22.5000 |            4338 |
|      20.0000 |            4341 |
|      15.6667 |            4342 |
|      17.2500 |            4343 |
|      18.5000 |            4344 |
|      17.0870 |            4346 |
|      13.2500 |            4347 |
|      21.0000 |            4348 |
|      11.0000 |            4349 |
|       5.0000 |            4350 |
|      15.2000 |            4351 |
|      15.6000 |            4352 |
|      29.6667 |            4353 |
|      18.3000 |            4356 |
|      20.3333 |            4357 |
|      19.4118 |            4361 |
|      19.2353 |            4366 |
|      19.0000 |            4367 |
|      17.0000 |            4368 |
|       9.0000 |            4369 |
|      15.3333 |            4371 |
|      23.0000 |            4372 |
|      21.0000 |            4373 |
|      17.0000 |            4374 |
|       6.0000 |            4375 |
|      22.2500 |            4376 |
|      18.1538 |            4381 |
|      24.5000 |            4382 |
|      17.2143 |            4386 |
|      14.5000 |            4387 |
|      17.0000 |            4388 |
|      15.0000 |            4389 |
|      16.8077 |            4391 |
|      16.0000 |            4392 |
|       9.0000 |            4393 |
|      18.4063 |            4396 |
|      21.0000 |            4397 |
|      16.0000 |            4398 |
|      21.0000 |            4399 |
|      13.8919 |            4401 |
|      18.1176 |            4402 |
|      17.2500 |            4403 |
|      29.0000 |            4404 |
|      16.2353 |            4406 |
|      13.7143 |            4407 |
|      18.3333 |            4408 |
|      18.5429 |            4411 |
|      14.6250 |            4412 |
|      21.0000 |            4413 |
|      20.4400 |            4416 |
|      20.2000 |            4417 |
|      14.0000 |            4418 |
|       7.0000 |            4419 |
|       7.0000 |            4420 |
|      16.5000 |            4421 |
|      13.6667 |            4422 |
|      16.5000 |            4423 |
|       6.0000 |            4424 |
|      14.6000 |            4426 |
|      15.0000 |            4427 |
|      27.0000 |            4428 |
|      16.4091 |            4431 |
|      18.1250 |            4432 |
|      23.5000 |            4433 |
|      18.2857 |            4436 |
|      17.8333 |            4437 |
|      16.7500 |            4441 |
|      15.2000 |            4442 |
|      24.0000 |            4443 |
|      16.7391 |            4446 |
|      18.3333 |            4447 |
|      16.5833 |            4451 |
|      14.9000 |            4452 |
|      11.5000 |            4453 |
|      26.5000 |            4454 |
|      15.1905 |            4456 |
|      22.0000 |            4457 |
|      24.0000 |            4458 |
|      18.3333 |            4461 |
|      14.0000 |            4462 |
|      18.0000 |            4463 |
|      21.0333 |            4466 |
|      20.6667 |            4467 |
|      18.5217 |            4471 |
|      19.8750 |            4472 |
|       7.0000 |            4473 |
|      23.0000 |            4474 |
|      16.3103 |            4476 |
|      13.4000 |            4477 |
|      30.0000 |            4478 |
|      18.6923 |            4481 |
|      16.4444 |            4482 |
|      14.0000 |            4483 |
|      10.0000 |            4484 |
|      13.5000 |            4485 |
|      17.5111 |            4486 |
|      14.0000 |            4487 |
|      18.6667 |            4488 |
|      27.0000 |            4489 |
|      20.1818 |            4491 |
|      24.6667 |            4492 |
|      17.3600 |            4496 |
|      19.8750 |            4497 |
|      30.5000 |            4498 |
|      18.6364 |            4501 |
|      23.5000 |            4502 |
|      20.0000 |            4503 |
|      18.0526 |            4506 |
|      20.7500 |            4507 |
|      16.0000 |            4508 |
|      20.9600 |            4511 |
|      27.0000 |            4512 |
|      16.6000 |            4516 |
|      14.3333 |            4517 |
|      21.7500 |            4521 |
|      15.0000 |            4522 |
|      18.6667 |            4523 |
|      18.2500 |            4526 |
|      19.2000 |            4527 |
|      18.0476 |            4531 |
|      21.8000 |            4532 |
|      10.0000 |            4533 |
|      19.4444 |            4536 |
|      22.7500 |            4537 |
|      21.0000 |            4538 |
|      18.5769 |            4541 |
|      22.5714 |            4542 |
|      18.9524 |            4546 |
|      18.8333 |            4547 |
|      14.5000 |            4548 |
|      19.3889 |            4551 |
|      26.0000 |            4552 |
|      14.3684 |            4556 |
|      12.6000 |            4557 |
|      14.0000 |            4558 |
|      15.0000 |            4559 |
|      20.2917 |            4561 |
|      14.8000 |            4562 |
|      17.5000 |            4563 |
|      17.2778 |            4566 |
|      25.5000 |            4567 |
|      19.0000 |            4568 |
|      20.8421 |            4571 |
|       9.5000 |            4572 |
|      10.0000 |            4573 |
|      23.0000 |            4574 |
|      17.6316 |            4576 |
|      18.2222 |            4577 |
|      16.5000 |            4578 |
|      28.0000 |            4579 |
|      17.6842 |            4581 |
|      13.8571 |            4582 |
|      15.2500 |            4583 |
|      23.0000 |            4584 |
|      16.7333 |            4586 |
|      29.0000 |            4587 |
|      20.0500 |            4591 |
|      14.5000 |            4592 |
|      18.5263 |            4596 |
|      15.3750 |            4597 |
|      25.0000 |            4598 |
|      15.0000 |            4599 |
|      27.0000 |            4600 |
|      16.1250 |            4601 |
|      19.7500 |            4602 |
|      16.8235 |            4606 |
|       8.6667 |            4607 |
|      21.0000 |            4608 |
|      17.5263 |            4611 |
|      16.0000 |            4612 |
|      22.0000 |            4613 |
|      15.1667 |            4616 |
|      15.5714 |            4617 |
|      24.0000 |            4618 |
|      20.1111 |            4621 |
|      20.5000 |            4622 |
|      19.0000 |            4623 |
|      16.8261 |            4626 |
|      14.0000 |            4627 |
|      16.6000 |            4628 |
|       9.3333 |            4629 |
|      17.3250 |            4631 |
|      17.0000 |            4632 |
|      14.6667 |            4633 |
|       9.0000 |            4634 |
|      30.0000 |            4635 |
|      19.1935 |            4636 |
|      21.8750 |            4637 |
|      24.0000 |            4638 |
|      18.9091 |            4641 |
|      19.8182 |            4642 |
|      22.0000 |            4643 |
|      18.6563 |            4646 |
|      23.1667 |            4647 |
|      16.6053 |            4651 |
|      22.8571 |            4652 |
|       8.5000 |            4653 |
|      18.8205 |            4656 |
|      12.4000 |            4657 |
|      20.0000 |            4658 |
|      21.8485 |            4661 |
|      19.4444 |            4662 |
|      10.5000 |            4663 |
|      28.0000 |            4664 |
|      17.3333 |            4666 |
|      19.7500 |            4667 |
|      12.3333 |            4668 |
|       8.0000 |            4669 |
|      19.2692 |            4671 |
|      22.0000 |            4672 |
|      14.5000 |            4673 |
|      26.0000 |            4674 |
|      17.6667 |            4676 |
|      20.4286 |            4677 |
|      17.7273 |            4681 |
|      21.8571 |            4682 |
|      25.5000 |            4683 |
|      19.1739 |            4686 |
|      15.4286 |            4687 |
|      16.6818 |            4691 |
|      24.0000 |            4692 |
|      13.0000 |            4693 |
|      16.5417 |            4696 |
|      16.2222 |            4697 |
|       9.6000 |            4698 |
|      24.0000 |            4699 |
|      17.0625 |            4701 |
|      21.5714 |            4702 |
|      17.0000 |            4703 |
|      17.4118 |            4706 |
|      21.6000 |            4707 |
|      17.5000 |            4708 |
|       4.0000 |            4709 |
|      17.2000 |            4711 |
|      21.2727 |            4712 |
|      17.0000 |            4713 |
|      19.0000 |            4714 |
|      19.5294 |            4716 |
|      23.5000 |            4717 |
|      19.9697 |            4721 |
|      21.5714 |            4722 |
|       5.0000 |            4723 |
|      23.0000 |            4724 |
|      16.9167 |            4726 |
|      20.6154 |            4727 |
|      20.0000 |            4728 |
|      19.6786 |            4731 |
|      17.0000 |            4732 |
|      15.0000 |            4733 |
|      25.0000 |            4734 |
|      17.1000 |            4736 |
|      18.5714 |            4737 |
|      18.0000 |            4738 |
|      20.0000 |            4741 |
|      18.4000 |            4742 |
|      15.0000 |            4743 |
|      18.5652 |            4746 |
|      19.2000 |            4747 |
|      33.0000 |            4748 |
|      17.2667 |            4751 |
|      17.2222 |            4752 |
|       8.0000 |            4753 |
|      16.6923 |            4756 |
|      16.5000 |            4757 |
|      17.6667 |            4758 |
|      19.5833 |            4761 |
|      18.2857 |            4762 |
|      18.0000 |            4766 |
|      15.1667 |            4767 |
|      16.0000 |            4768 |
|      18.0000 |            4769 |
|      13.9091 |            4771 |
|      15.3333 |            4772 |
|       9.5000 |            4773 |
|      19.4615 |            4776 |
|      20.8000 |            4777 |
|       3.0000 |            4778 |
|      28.0000 |            4779 |
|      17.9375 |            4781 |
|      19.0000 |            4782 |
|      23.3333 |            4783 |
|      14.0000 |            4784 |
|      18.8000 |            4786 |
|      19.6667 |            4787 |
|      19.3636 |            4791 |
|      19.3333 |            4792 |
|      13.7500 |            4796 |
|      16.1667 |            4797 |
|      27.0000 |            4798 |
|      15.9167 |            4801 |
|      20.6667 |            4802 |
|      16.3571 |            4806 |
|      17.7143 |            4807 |
|      32.0000 |            4808 |
|      17.6129 |            4811 |
|       8.5000 |            4812 |
|      19.7500 |            4813 |
|      26.5000 |            4814 |
|      19.3667 |            4816 |
|      19.2500 |            4817 |
|      18.6000 |            4821 |
|      19.7500 |            4822 |
|      18.3243 |            4826 |
|      13.8889 |            4827 |
|      26.5000 |            4828 |
|       8.0000 |            4829 |
|      17.3529 |            4831 |
|      11.9000 |            4832 |
|      17.0000 |            4833 |
|      18.1429 |            4836 |
|      13.1000 |            4837 |
|      21.0000 |            4838 |
|      19.3125 |            4841 |
|      19.6667 |            4842 |
|      11.0000 |            4843 |
|      17.4074 |            4846 |
|      16.8333 |            4847 |
|      18.0000 |            4848 |
|      13.5000 |            4849 |
|       4.0000 |            4850 |
|      19.5926 |            4851 |
|      20.0000 |            4852 |
|      17.7222 |            4856 |
|      15.2000 |            4857 |
|      25.0000 |            4858 |
|      17.9643 |            4861 |
|      17.8571 |            4862 |
|       6.0000 |            4863 |
|      18.8000 |            4866 |
|      13.2000 |            4867 |
|      24.0000 |            4868 |
|      16.8214 |            4871 |
|      14.3333 |            4872 |
|      24.5000 |            4873 |
|      18.1875 |            4876 |
|      12.6667 |            4877 |
|      16.0000 |            4878 |
|      22.5000 |            4879 |
|      20.0400 |            4881 |
|      12.0000 |            4882 |
|      30.0000 |            4883 |
|      17.0714 |            4886 |
|      18.8889 |            4887 |
|      26.0000 |            4888 |
